"imagen_id","respuesta","cara_peor","brillo_medio","contraste_global","area_objeto","rugosidad_superficial","variacion_color_verde"
"img_0562","No conforme",2,0.917900886086856,0.187867570098599,10580,0.0477317417696967,0.0477365154212388
"img_0563","Conforme",1,0.956296656458237,0.111975669276175,8784,0.0435930059699142,0.0435973657064848
"img_0564","Conforme",1,0.937661854032629,0.129236269007906,12560,0.0435592858781909,0.0435636422424151
"img_0565","No conforme",1,0.930870517111385,0.142674101911788,13358,0.0924674936507677,0.0924767413249002
"img_0566","Conforme",1,0.950499973431755,0.117736172879786,9983,0.042995051037365,0.0429993509724623
"img_0567","Conforme",1,0.951418341010599,0.116734956136742,9815,0.0434657987355309,0.0434701457501059
"img_0568","No conforme",1,0.931247461260627,0.145643050403144,13024,0.105418799166961,0.105429342101172
"img_0569","No conforme",0,0.886859176402372,0.19828368507331,20929,0.225031255055796,0.225053760431839
"img_0570","Conforme",1,0.958035027142693,0.10985171730357,8460,0.0433591161034227,0.0433634524486676
"img_0571","Conforme",1,0.951128213680492,0.117323332849896,9828,0.0433245226122227,0.0433288554977725
"img_0572","No conforme",1,0.932301468900793,0.137795052631161,13319,0.0726394202722935,0.0726466849407876
"img_0573","No conforme",0,0.896463653492647,0.188599480942874,20031,0.222995939715805,0.223018241539959
"img_0574","No conforme",1,0.941302715687471,0.130814014487735,11521,0.0759424793257904,0.0759500743332237
"img_0575","Conforme",1,0.944896489239861,0.123043931430478,11109,0.0432547045828567,0.0432590304859053
"img_0576","Conforme",1,0.948438148767808,0.119972577601903,10366,0.0434277978314949,0.0434321410455995
"img_0577","Conforme",1,0.953125239850212,0.11518442159456,9438,0.0427238343146592,0.0427281071253718
"img_0578","Conforme",1,0.945183385620117,0.122992590316141,11020,0.0433569791319611,0.0433613152634874
"img_0579","No conforme",1,0.937015245235667,0.134283614253878,12376,0.0744148628136453,0.0744223050441497
"img_0580","Conforme",1,0.952244806015912,0.116218931380688,9600,0.0432651699665307,0.0432694969162223
"img_0581","Conforme",1,0.944152652785357,0.123771314165597,11248,0.0431543101087073,0.0431586259713044
"img_0582","No conforme",1,0.928124688397576,0.139962937922562,13926,0.048366337303034,0.048371174420476
"img_0583","Conforme",1,0.937376812456916,0.129534469632386,12600,0.0430043049138732,0.0430086057744506
"img_0584","Conforme",1,0.936848492323931,0.129989683201995,12705,0.0434420754174857,0.0434464200594917
"img_0585","Conforme",1,0.942636320154527,0.125131487505793,11550,0.043315194664158,0.0433195266168197
"img_0586","Conforme",1,0.945877381681554,0.12241814999121,10872,0.0433799832490381,0.0433843216812062
"img_0587","No conforme",1,0.948808571184944,0.128839830459195,9728,0.104614896506357,0.104625359042261
"img_0588","Conforme",1,0.943361548731187,0.124540586916395,11396,0.0431515750851951,0.0431558906742625
"img_0589","Conforme",1,0.944847067673627,0.123233599371238,11096,0.0432195227290554,0.0432238451135667
"img_0590","Conforme",1,0.953506910759421,0.11481574999699,9360,0.0430661945238946,0.043070501574052
"img_0591","Conforme",1,0.933786150189568,0.132172632395974,13351,0.0434326206962594,0.0434369643926987
"img_0592","Conforme",1,0.943087217155905,0.124689771140447,11466,0.0432033282761316,0.0432076490410357
"img_0593","No conforme",1,0.93008192601821,0.140461437169055,13530,0.0693377677815689,0.0693447022517941
"img_0594","Conforme",1,0.948843752638873,0.119543016581,10292,0.0435783282080476,0.0435826864766953
"img_0595","No conforme",2,0.915086250107709,0.165026806767328,18263,0.209711731763259,0.209732705033762
"img_0596","No conforme",1,0.945702551395192,0.131746623958821,10314,0.101775779998002,0.101785958593861
"img_0597","No conforme",1,0.945138152322208,0.129878080032557,10386,0.0771837486438467,0.0771914677906258
"img_0598","Conforme",1,0.936849389810001,0.129893381398891,12719,0.0433002173070419,0.0433045477618181
"img_0599","Conforme",1,0.949354422212488,0.119112284350957,10176,0.0431040615316494,0.0431083723688862
"img_0600","No conforme",1,0.933493988557703,0.14444407310123,12552,0.108378097632791,0.108388936526444
"img_0601","Conforme",1,0.942539571156221,0.125284732644776,11560,0.0434721850904127,0.0434765327436871
"img_0602","Conforme",1,0.947380790512983,0.120925807864328,10584,0.043240806881934,0.0432451313950735
"img_0603","No conforme",1,0.95122783463422,0.12082381641555,9479,0.0637891035608067,0.0637954831091176
"img_0604","No conforme",1,0.938288897633272,0.137507847801294,11841,0.0968566596685879,0.0968663463032182
"img_0605","Conforme",1,0.948567566259047,0.119649435498143,10368,0.0431743979372332,0.0431787158088141
"img_0606","Conforme",1,0.95508858037612,0.113090514451425,9052,0.0433104185798941,0.0433147500548996
"img_0607","Conforme",1,0.946699897748162,0.121502741362475,10730,0.0432701792206897,0.0432745066713568
"img_0608","No conforme",0,0.922645176948099,0.184185615138538,9890,0.0476905029899977,0.0476952725172494
"img_0609","Conforme",1,0.95319829521628,0.115165306194611,9420,0.0433502460186483,0.043354581476796
"img_0610","No conforme",1,0.947058652846392,0.130341999034404,10064,0.10202599636988,0.102036199989879
"img_0611","Conforme",1,0.942745215130974,0.125085794660265,11520,0.0432753808692037,0.0432797088400877
"img_0612","No conforme",1,0.948148679594152,0.124872547616923,10148,0.0793649022165517,0.0793728395005018
"img_0613","No conforme",1,0.936454316442153,0.142852817161923,11924,0.112634037527851,0.112645302058057
"img_0614","No conforme",2,0.905762207497989,0.197170188997486,12298,0.0522494879452184,0.05225471341656
"img_0615","Conforme",1,0.945033266116871,0.122954932081885,11076,0.0432384814501851,0.0432428057307582
"img_0616","Conforme",1,0.94063767850988,0.126999050750527,11925,0.0432014702749594,0.0432057908540448
"img_0617","Conforme",1,0.944870761305865,0.123256372146704,11084,0.0431776642684709,0.0431819824667176
"img_0618","Conforme",1,0.938678227090274,0.128374802586763,12358,0.0431627173085083,0.0431670340119095
"img_0619","No conforme",1,0.95182544069178,0.126279978990051,9090,0.107234733507031,0.107245458052837
"img_0620","No conforme",1,0.938399946576287,0.142954603581618,11060,0.103458563243292,0.103468910134306
"img_0621","Conforme",1,0.948723609170353,0.119688826116184,10309,0.0432827353845347,0.0432870640909438
"img_0622","No conforme",1,0.933655177055808,0.135701858258061,12893,0.0502475205495569,0.0502525458041373
"img_0623","No conforme",0,0.905368988934685,0.181961748429718,18723,0.227024948659863,0.227047653425206
"img_0624","Conforme",1,0.941288236245548,0.1262457383369,11830,0.0435254505531841,0.0435298035335374
"img_0625","Conforme",1,0.949668362839643,0.118676905872791,10132,0.0430492899802989,0.0430535953398329
"img_0626","No conforme",1,0.948159030600155,0.122951889435528,10086,0.0509096574493386,0.0509147489242311
"img_0627","No conforme",1,0.937652759507123,0.13852011472489,11700,0.0872366878858745,0.0872454124271172
"img_0628","Conforme",1,0.939113507834042,0.128220181128613,12240,0.0433671313160853,0.0433714684629316
"img_0629","Conforme",1,0.93630294045841,0.130503479301148,12800,0.0433616340759141,0.0433659706729814
"img_0630","Conforme",1,0.934794386040183,0.131561226299934,13120,0.043212778642521,0.0432171003525562
"img_0631","No conforme",0,0.904317853249943,0.179015460732906,19303,0.217718096163027,0.217739870150042
"img_0632","Conforme",1,0.949683979097254,0.118641710115026,10132,0.0430661960002939,0.043070503050599
"img_0633","No conforme",0,0.907663920647116,0.195982938202814,12000,0.0497937967296005,0.0497987766072613
"img_0634","No conforme",2,0.903154651471306,0.18379999044342,19038,0.226419595348728,0.226442239572685
"img_0635","No conforme",1,0.938521107195686,0.141673807515234,11472,0.115047088683562,0.115058594543016
"img_0636","Conforme",1,0.945895750229779,0.12236092340246,10878,0.0437598480661643,0.0437642244886131
"img_0637","Conforme",1,0.950671153941435,0.117658378086084,9940,0.0436063326063227,0.0436106936756902
"img_0638","No conforme",1,0.955606370005888,0.117921124429151,8605,0.0839386747915554,0.0839470694985052
"img_0639","Conforme",1,0.945299939144359,0.122693299808353,11026,0.043286735440053,0.0432910645465077
"img_0640","Conforme",1,0.956800864132152,0.111436728376329,8680,0.0435066581312323,0.0435110092321555
"img_0641","No conforme",0,0.910168923932244,0.165765218943011,19309,0.19952289794039,0.199542852225612
"img_0642","Conforme",1,0.943350838730756,0.124530634652619,11400,0.0430252278360314,0.0430295307891103
"img_0643","Conforme",1,0.943061190059886,0.1248352801315,11454,0.0434249193959902,0.0434292623222224
"img_0644","Conforme",1,0.945469145184685,0.122605134154816,10985,0.0436317373873622,0.0436361009974619
"img_0645","Conforme",1,0.944342201843262,0.123674137367182,11200,0.0432944474650546,0.0432987773427889
"img_0646","Conforme",1,0.940234408102596,0.127122599776824,12045,0.0436575095776175,0.043661875765194
"img_0647","Conforme",1,0.954823821985581,0.113499914526034,9088,0.0434355841797205,0.0434399281725377
"img_0648","Conforme",1,0.946323312593348,0.121893177309373,10800,0.0433596942588555,0.0433640306619217
"img_0649","Conforme",1,0.939337699854234,0.127832818431926,12225,0.0430949053682615,0.0430992152897905
"img_0650","Conforme",1,0.943592441980698,0.124284425294853,11360,0.043370763984509,0.0433751014946584
"img_0651","No conforme",1,0.937014527246812,0.134354404328028,12361,0.0742180958930721,0.0742255184449166
"img_0652","No conforme",1,0.933701367672191,0.136701776207897,12798,0.0567413664027346,0.0567470411068453
"img_0653","No conforme",1,0.941445954464183,0.126781868851392,11702,0.0445508491922832,0.0445553047227555
"img_0654","No conforme",1,0.942864102118997,0.128986062942067,11071,0.0612260633401503,0.0612321865588061
"img_0655","No conforme",1,0.941980676664465,0.139043069276934,10776,0.117901939037533,0.117913730410574
"img_0656","Conforme",1,0.949791318431181,0.118752856414691,10080,0.0432890955151675,0.0432934248576533
"img_0657","Conforme",1,0.948285157309139,0.120087836122041,10400,0.0432695618167289,0.0432738892056495
"img_0658","Conforme",1,0.943055266651827,0.124604589699475,11492,0.0433802236195249,0.0433845620757324
"img_0659","Conforme",1,0.937976153654211,0.129106231461352,12474,0.0432900985738365,0.0432944280166382
"img_0660","No conforme",1,0.942029799068675,0.126650531056614,11532,0.0450466001163833,0.0450511052269059
"img_0661","Conforme",1,0.944189090719784,0.123730897498398,11242,0.0431622610827205,0.0431665777404946
"img_0662","No conforme",2,0.908633026105095,0.17067824069057,19142,0.207647430930941,0.207668197750716
"img_0663","Conforme",1,0.953966543291877,0.114541165327044,9238,0.0430721110475352,0.0430764186894041
"img_0664","Conforme",1,0.942602634510713,0.125190188599118,11552,0.0433036703319761,0.0433080011320893
"img_0665","No conforme",1,0.938602060439166,0.141187464725733,11496,0.113781454045926,0.113792833329259
"img_0666","Conforme",1,0.93404618182014,0.132192601562839,13260,0.0432007829331489,0.0432051034434933
"img_0667","No conforme",0,0.907430095609777,0.17608749731255,19115,0.218997582760288,0.219019484708759
"img_0668","No conforme",1,0.949438845735438,0.126070585686621,9550,0.0814207230262457,0.081428865912837
"img_0669","No conforme",1,0.949163078182445,0.12406036426587,9925,0.079910830431962,0.0799188223141934
"img_0670","Conforme",1,0.946505502265481,0.121613706511836,10780,0.0433034562526506,0.0433077870313537
"img_0671","Conforme",1,0.94469886280733,0.123302129682477,11139,0.0435568873802218,0.0435612435045722
"img_0672","Conforme",1,0.945337394229664,0.122844886955557,10988,0.043102017007366,0.04310632764013
"img_0673","No conforme",0,0.904949743275362,0.181116929567044,19081,0.225083426581829,0.225105937175547
"img_0674","No conforme",2,0.905674253863166,0.174331769379699,19372,0.209982133912923,0.210003134226346
"img_0675","No conforme",1,0.941974095099954,0.127004660592461,11504,0.0459279765099373,0.045932569766914
"img_0676","Conforme",1,0.948963656777775,0.119251506594111,10292,0.0432875029020387,0.0432918320852473
"img_0677","Conforme",1,0.950233958560719,0.118146396642693,10017,0.0433074022878296,0.0433117334611757
"img_0678","Conforme",1,0.94775923047234,0.120442942983735,10530,0.0435497583867638,0.0435541137981437
"img_0679","No conforme",0,0.919361036089729,0.158112867431402,18152,0.203713776582512,0.203734149997511
"img_0680","Conforme",1,0.939740192440257,0.127573734611237,12136,0.0434666074908184,0.043470954586277
"img_0681","Conforme",1,0.949330608915441,0.11900429988115,10200,0.0430488081521582,0.0430531134635046
"img_0682","No conforme",2,0.888426845236385,0.196572439039665,20893,0.224585831931163,0.224608292760439
"img_0683","Conforme",1,0.940705648121553,0.126858064499962,11925,0.0432273491839795,0.0432316723512146
"img_0684","Conforme",1,0.940439334088494,0.126946427474112,12000,0.0432062864746852,0.0432106075354388
"img_0685","Conforme",1,0.948642955088896,0.119688637943674,10336,0.0431766563478496,0.0431809744452941
"img_0686","Conforme",1,0.944240965414608,0.123626997484764,11242,0.0433107001821172,0.0433150316852857
"img_0687","No conforme",2,0.909031569752413,0.177284551468356,18638,0.225594467971869,0.225617029674837
"img_0688","No conforme",1,0.947801472150017,0.122301126081467,10264,0.0466617485161684,0.0466664151576842
"img_0689","No conforme",0,0.904139433019301,0.176059244158861,19597,0.210447773288293,0.21046882017031
"img_0690","Conforme",1,0.951549254311954,0.116806964171611,9760,0.0436511385029268,0.0436555040533322
"img_0691","Conforme",1,0.943197667774874,0.124711123951974,11424,0.0430759298043144,0.0430802378280972
"img_0692","Conforme",1,0.950888884061925,0.117536310049389,9880,0.0433385074216862,0.0433428417058568
"img_0693","Conforme",1,0.944361288380342,0.123627520761811,11200,0.0432104962109227,0.043214817692692
"img_0694","No conforme",1,0.931306815006032,0.136084243529131,13541,0.046783351994166,0.0467880307972457
"img_0695","Conforme",1,0.951889162202723,0.116574189684233,9672,0.043229333081118,0.0432336564467627
"img_0696","No conforme",1,0.929243195369945,0.136541117902773,14106,0.045272664450241,0.045277192169458
"img_0697","Conforme",1,0.937435747375488,0.129566582293738,12580,0.0434602864589229,0.0434646329222151
"img_0698","Conforme",1,0.948105301100787,0.120101688658858,10458,0.0430388800634486,0.0430431843818868
"img_0699","No conforme",1,0.935310081535788,0.133916212433018,12739,0.057514327164954,0.0575200791728712
"img_0700","No conforme",1,0.948753525372673,0.123268445602548,10083,0.0724721453926935,0.0724793933320267
"img_0701","No conforme",1,0.944661587219238,0.128914851116429,10656,0.0745763529201346,0.0745838113012647
"img_0702","Conforme",1,0.938485806076947,0.12859788100245,12388,0.0433685054992695,0.0433728427835478
"img_0703","No conforme",2,0.905568171009737,0.173685256410705,19602,0.208166274288468,0.208187092997768
"img_0704","No conforme",0,0.898224640826057,0.186127963525168,19812,0.220667153778903,0.220689222701173
"img_0705","Conforme",1,0.94414301976821,0.123802927008268,11248,0.0433323262029374,0.0433366598689243
"img_0706","No conforme",2,0.904136680728688,0.179594080293385,19319,0.219100760774225,0.219122673041529
"img_0707","Conforme",1,0.955865204988367,0.112383222050006,8880,0.0436571909649116,0.0436615571206236
"img_0708","No conforme",1,0.947128178100586,0.13478931927877,9758,0.12291328826712,0.122925580825202
"img_0709","Conforme",1,0.954447595825195,0.113898003923501,9165,0.0435934313305261,0.043597791109637
"img_0710","No conforme",1,0.933789261474609,0.139057957610343,12577,0.0697303614736041,0.0697373352071248
"img_0711","Conforme",1,0.954735090529498,0.113522720296586,9114,0.0431580341940831,0.0431623504291261
"img_0712","No conforme",1,0.938112392039579,0.141951183091903,11557,0.114668636073894,0.114680104084303
"img_0713","Conforme",1,0.950649255281336,0.117715252647744,9940,0.043706360089305,0.0437107311624213
"img_0714","Conforme",1,0.950695386065315,0.117839852192616,9900,0.0430518607924666,0.0430561664091075
"img_0715","Conforme",1,0.943167691740148,0.124687851908758,11440,0.0433054353787438,0.0433097663553794
"img_0716","Conforme",1,0.946031809117934,0.122136018605248,10863,0.0434177611396872,0.0434221033500222
"img_0717","No conforme",1,0.945242799197926,0.136391647561661,10129,0.120952612043032,0.120964708513883
"img_0718","Conforme",1,0.949538227359547,0.118919591703293,10140,0.0429586629571359,0.0429629592530612
"img_0719","No conforme",1,0.939387121420468,0.129286776903826,12004,0.0458444417125887,0.0458490266152502
"img_0720","No conforme",1,0.939887021161248,0.130666633496503,11651,0.0484087222547968,0.0484135636111579
"img_0721","No conforme",2,0.90640971378102,0.193540753150992,12534,0.050986438585655,0.050991537739429
"img_0722","Conforme",1,0.9535195353968,0.114815904459423,9360,0.0436367796022701,0.0436411437166418
"img_0723","Conforme",1,0.94771166371065,0.120742118384538,10500,0.0434542379280007,0.0434585837863793
"img_0724","Conforme",1,0.944787055771771,0.123293490657749,11109,0.0434204835353751,0.0434248260179769
"img_0725","Conforme",1,0.943405226386575,0.124478480580963,11388,0.042838521265754,0.0428428055463087
"img_0726","No conforme",0,0.898618218383789,0.184841209611563,19843,0.218222408865417,0.218244233288746
"img_0727","Conforme",1,0.943966873168945,0.123809271225598,11310,0.043649723340454,0.0436540887493289
"img_0728","Conforme",1,0.940794618907255,0.126686035456313,11925,0.043462041782547,0.0434663884213891
"img_0729","Conforme",1,0.943312845153809,0.124655417555536,11396,0.0433138627002425,0.0433181945196945
"img_0730","Conforme",1,0.948562360839844,0.119649946339626,10370,0.0432061959523506,0.043210517004051
"img_0731","Conforme",1,0.942697169710047,0.125112429993356,11534,0.0434782000531017,0.0434825483079325
"img_0732","No conforme",1,0.941709157212201,0.127907871214369,11460,0.0467363192021318,0.0467409933014619
"img_0733","No conforme",1,0.938916479725557,0.132854836537143,11983,0.0750454858890725,0.0750529911881913
"img_0734","No conforme",2,0.882028427716423,0.199566105890063,21529,0.217276005192388,0.217297734965884
"img_0735","Conforme",1,0.941114722272087,0.126432846352424,11856,0.043272741279484,0.0432770689863827
"img_0736","No conforme",1,0.945444374569164,0.130992393974413,10457,0.0982256148179983,0.0982354383618344
"img_0737","No conforme",1,0.937681479061351,0.132689651209555,12056,0.0485743830514087,0.0485792409755063
"img_0738","Conforme",1,0.949964952069451,0.118381674112142,10074,0.0431434402212379,0.0431477549967376
"img_0739","Conforme",1,0.954848712265912,0.113451800239234,9089,0.0438154250508449,0.0438198070315481
"img_0740","No conforme",1,0.938451282779469,0.141715299801511,11487,0.114959737816335,0.114971234939829
"img_0741","No conforme",1,0.934513532732795,0.148252969011445,11592,0.108519628948357,0.108530481996557
"img_0742","No conforme",0,0.893336094037224,0.189063261498451,20452,0.216761780328183,0.216783458674051
"img_0743","No conforme",1,0.938594102729349,0.135616799194823,11626,0.0737116876938431,0.073719059599803
"img_0744","No conforme",1,0.925620462933709,0.140706326669231,14626,0.0515444549012577,0.051549609862244
"img_0745","Conforme",1,0.946472414945715,0.121694410887406,10780,0.0434214306062352,0.0434257731835535
"img_0746","No conforme",1,0.941236361550724,0.135452920824656,11210,0.098794281417505,0.0988041618336883
"img_0747","No conforme",1,0.940865400641946,0.13539231908236,11320,0.0974250647567767,0.0974348082376005
"img_0748","No conforme",1,0.936021129832548,0.13199645152527,12681,0.0463154426072991,0.0463200746147606
"img_0749","Conforme",1,0.945741442458209,0.122402090295975,10921,0.0433834381746212,0.0433877769523165
"img_0750","Conforme",1,0.950354221694049,0.118218271349145,9966,0.0434885554537955,0.0434929047442699
"img_0751","Conforme",1,0.941799803305233,0.125930162926939,11704,0.0431245862715275,0.0431288991614437
"img_0752","No conforme",1,0.935285251087862,0.146530203699057,11550,0.105355512319865,0.105366048924757
"img_0753","No conforme",1,0.953009284650017,0.120391418250902,9151,0.0823174353648498,0.082325667931643
"img_0754","No conforme",1,0.947816609748391,0.121162483408444,10410,0.0445458645396032,0.0445503195715604
"img_0755","Conforme",1,0.945153409585392,0.12282939159213,11055,0.0432938878909571,0.0432982177127283
"img_0756","Conforme",1,0.938267657129624,0.128764640584982,12432,0.043223306801338,0.0432276295642944
"img_0757","No conforme",1,0.9363646875,0.13114861528558,12694,0.0452035611970185,0.045208082005219
"img_0758","No conforme",1,0.935075299179975,0.135795540728039,12756,0.0735446926565153,0.0735520478613014
"img_0759","Conforme",1,0.950504819856531,0.118050761973574,9936,0.0431786938203276,0.0431830121215397
"img_0760","Conforme",1,0.948626860172047,0.11972230525567,10336,0.0431213357511342,0.0431256483159658
"img_0761","Conforme",1,0.954535549460018,0.113874566285341,9135,0.0432906912823531,0.0432950207844316
"img_0762","No conforme",1,0.935234812370749,0.139354460915109,12472,0.0924997658477598,0.0925090167494347
"img_0763","No conforme",2,0.899124520191866,0.199652615785781,13447,0.0503882244607463,0.050393263787125
"img_0764","Conforme",1,0.950922091046501,0.117386687478991,9891,0.0433814139038777,0.0433857524791256
"img_0765","Conforme",1,0.946826682613597,0.121475582315833,10692,0.0434231300667622,0.0434274728140436
"img_0766","Conforme",1,0.941143202496697,0.12634628955896,11857,0.0429430916693392,0.04294738640798
"img_0767","No conforme",2,0.902679283016429,0.174512177981397,20037,0.203465047001858,0.203485395541412
"img_0768","Conforme",1,0.947014616196576,0.121293173734369,10656,0.0434925295781475,0.0434968792660741
"img_0769","No conforme",1,0.933394906095617,0.133941706249005,13212,0.0458521682591981,0.0458567539345916
"img_0770","Conforme",1,0.94924899751551,0.119070809570385,10224,0.0437163089403094,0.0437206810084102
"img_0771","Conforme",1,0.945225507632985,0.122934319181316,11016,0.0435024745959468,0.0435068252784746
"img_0772","No conforme",1,0.945123014723834,0.124076623645436,10896,0.0457606770573901,0.0457652535827483
"img_0773","Conforme",1,0.945096209806554,0.122937453248992,11060,0.0435383906173021,0.0435427448917913
"img_0774","Conforme",1,0.952621809997559,0.115863176618405,9520,0.043267693872628,0.0432720210747355
"img_0775","No conforme",1,0.942734445298139,0.133921488781376,10940,0.0987064140460448,0.0987162856746123
"img_0776","Conforme",1,0.951080228091969,0.117252684064125,9856,0.0434189597644647,0.0434233020946741
"img_0777","No conforme",1,0.943583945779239,0.126194588242289,11099,0.046721775268625,0.0467264479134164
"img_0778","No conforme",0,0.892500055847168,0.191616135474873,20490,0.221606139585958,0.221628302416199
"img_0779","No conforme",1,0.943253072581572,0.126518733780962,11160,0.0467298760760358,0.0467345495309889
"img_0780","Conforme",1,0.945306161714442,0.122667593115472,11025,0.0429747890524496,0.0429790869611457
"img_0781","No conforme",1,0.943715397572237,0.137504188981258,10457,0.119546434313432,0.119558390152448
"img_0782","No conforme",1,0.93855467317469,0.141663785713023,11460,0.114959712758639,0.114971209879627
"img_0783","No conforme",1,0.945287135009766,0.124369114727125,10800,0.0461768083371026,0.0461814264797506
"img_0784","No conforme",2,0.914121452582864,0.171706035400594,17987,0.223863640585719,0.223886029188638
"img_0785","Conforme",1,0.952719576146743,0.115686689420754,9514,0.0435834442165265,0.0435878029968261
"img_0786","Conforme",1,0.952175280761719,0.116257789008054,9620,0.043434089486905,0.043438433330238
"img_0787","No conforme",1,0.942401178804285,0.134408854772745,10994,0.0995878535714325,0.0995978133527678
"img_0788","No conforme",0,0.886197190677418,0.209056227928734,15116,0.0501865012926335,0.050191520444678
"img_0789","Conforme",1,0.952131782603544,0.116240470886116,9638,0.0434609527120027,0.0434652992419269
"img_0790","Conforme",1,0.951110383623908,0.117288639674451,9840,0.0434024497430359,0.0434067904220782
"img_0791","No conforme",1,0.946065494761747,0.126757095415639,10567,0.0784035767667456,0.0784114179085365
"img_0792","Conforme",1,0.952720892459645,0.115629798509358,9520,0.0433507118512874,0.043355047356023
"img_0793","No conforme",0,0.898331860495175,0.184771042101903,19951,0.217609247803789,0.217631010904879
"img_0794","Conforme",1,0.948351451613482,0.119937897429051,10400,0.0432891759211386,0.0432935052716658
"img_0795","Conforme",1,0.937259181949391,0.129602634855728,12628,0.0430206567376865,0.0430249592336099
"img_0796","Conforme",1,0.94606681107465,0.121965812468898,10875,0.0431652999944095,0.0431696169561051
"img_0797","Conforme",1,0.951529569450827,0.116563967365621,9800,0.0432952562073451,0.0432995861659617
"img_0798","Conforme",1,0.951019677698472,0.117550027689608,9834,0.0435329183923818,0.0435372721195938
"img_0799","Conforme",1,0.938879443467084,0.128344539756427,12300,0.0435689526198075,0.0435733099508025
"img_0800","Conforme",1,0.942651936412138,0.125108533117802,11550,0.0434861126612472,0.043490461707418
"img_0801","No conforme",1,0.93081475331026,0.146881071595463,13050,0.109285003527822,0.109295933121134
"img_0802","No conforme",1,0.939883251719755,0.136260238387212,11491,0.0962862003232346,0.0962958299062252
"img_0803","Conforme",1,0.945594254742791,0.122489214505636,10956,0.0431780973078314,0.0431824155493864
"img_0804","No conforme",1,0.935137644545611,0.138963305337533,12531,0.0906057070118948,0.0906147684887437
"img_0805","Conforme",1,0.937336066589355,0.129650829628909,12600,0.0435300002876494,0.0435343537230217
"img_0806","Conforme",1,0.942768071109547,0.125163469083047,11502,0.0434816716880001,0.0434860202900291
"img_0807","Conforme",1,0.939174656551585,0.128125730943339,12236,0.0434782830436459,0.0434826313067766
"img_0808","No conforme",1,0.937129166134105,0.130444349511941,12554,0.0449274561791594,0.0449319493740968
"img_0809","No conforme",2,0.905303113457175,0.180016834148373,18933,0.221918562577525,0.22194075665319
"img_0810","Conforme",1,0.9503948478968,0.118117043622154,9966,0.0433761007535883,0.0433804387974681
"img_0811","Conforme",1,0.9495685623887,0.118854397377748,10143,0.0434034141817874,0.0434077549572831
"img_0812","Conforme",1,0.938549228425867,0.128533434141418,12375,0.0431412816001658,0.0431455961597818
"img_0813","Conforme",1,0.946792996969784,0.121296407892162,10730,0.0433022816816762,0.0433066123429105
"img_0814","No conforme",1,0.940203474749397,0.12785961841768,11950,0.044905107257823,0.0449095982176447
"img_0815","No conforme",1,0.947993952995749,0.121150875355288,10358,0.0453391483565794,0.0453436827248518
"img_0816","Conforme",1,0.952728910001867,0.115637794935406,9516,0.0433488268953298,0.043353162211551
"img_0817","No conforme",0,0.903756146635168,0.173664562077645,19942,0.204075838125809,0.204096247750584
"img_0818","Conforme",1,0.9494834807093,0.118862847842385,10168,0.0430198586022473,0.0430241610183491
"img_0819","Conforme",1,0.949389304504394,0.118902202579325,10200,0.0436342509549741,0.0436386148164557
"img_0820","Conforme",1,0.955943346108829,0.112156688897623,8880,0.0430616950946118,0.0430660016947813
"img_0821","Conforme",1,0.945040625502642,0.123028333000553,11060,0.0430131948671385,0.0430174966168002
"img_0822","Conforme",1,0.94376739193187,0.12424327704218,11304,0.043044902009333,0.043049206930026
"img_0823","No conforme",1,0.942470823723288,0.13860873574724,10689,0.11847034368719,0.11848219190638
"img_0824","No conforme",1,0.936216841628131,0.134792252811965,12551,0.0739732617863081,0.0739806598522933
"img_0825","No conforme",1,0.932295066833496,0.134125897553396,13524,0.0446872748645763,0.0446917440389802
"img_0826","No conforme",1,0.935940655248305,0.134986756162408,12607,0.0737570131642059,0.0737643896031662
"img_0827","Conforme",1,0.948547701900706,0.119790511287652,10354,0.043231893620162,0.0432362172418862
"img_0828","No conforme",1,0.935928389605354,0.133462048046962,12533,0.0513854941973382,0.0513906332606643
"img_0829","Conforme",1,0.947697902257583,0.120637395760942,10519,0.043265054634883,0.0432693815730403
"img_0830","Conforme",1,0.950121593304802,0.118230198425372,10044,0.0433588274931564,0.0433631638095374
"img_0831","Conforme",1,0.945164299083036,0.123062984987039,11016,0.0434002713978378,0.0434046118590237
"img_0832","Conforme",1,0.941966257054946,0.125596316044479,11704,0.043439315735207,0.0434436601012171
"img_0833","Conforme",1,0.945949419896743,0.122244245173696,10875,0.0434712428557498,0.0434755904147912
"img_0834","No conforme",1,0.9346695756441,0.132724422900137,12996,0.0456618413767296,0.0456664080175314
"img_0835","No conforme",2,0.907787175400678,0.172738208130976,19210,0.211277324206573,0.211298454051978
"img_0836","No conforme",0,0.898227093954647,0.183238216752265,20152,0.214371869675898,0.214393309006798
"img_0837","Conforme",1,0.938947772073185,0.128406000824844,12264,0.0432481075607069,0.0432524328039873
"img_0838","Conforme",1,0.949940121621525,0.118417844202599,10080,0.0434740256932853,0.0434783735306383
"img_0839","Conforme",1,0.950520974605785,0.117902439989972,9954,0.0433691039887482,0.0433734413328815
"img_0840","No conforme",0,0.905009456015194,0.181715728060854,18992,0.226309392813796,0.226332026016397
"img_0841","Conforme",1,0.937430960783117,0.129548207974539,12580,0.0430218182801542,0.0430261208922434
"img_0842","No conforme",1,0.936450307671042,0.142726928966232,11912,0.111203302680602,0.111214424123014
"img_0843","Conforme",1,0.949870476702522,0.11861318843254,10074,0.0433594705016071,0.0433638068822953
