"anio","semestre","puntaje_final","horas_estudio","promedio_previo","genero","carrera","acceso_internet","trabaja","modalidad"
2023,"1",137.401424769538,13.061670483567,7.583551378821,"0","negocios","1","0","1"
2023,"1",110.125333178538,6.45676250909702,5.13726619289337,"0","ciencias de la computacion","1","1","1"
2023,"1",142.697693650626,15.0786404016509,9.2345035063941,"1","datos","0","1","0"
2023,"1",158.808320125032,15.0786404016509,7.81007862306857,"0","negocios","0","1","1"
2023,"1",141.501058431263,15.0786404016509,7.67253275824899,"1","negocios","1","1","1"
2023,"1",122.932804556035,11.4920732467757,6.66874287534536,"1","datos","1","0","0"
2023,"1",123.36543776759,15.2431494530176,8.00212649819953,"1","negocios","1","0","0"
2023,"1",155.950035689013,21.7020559760148,10.8890945712243,"1","ciencias de la computacion","1","0","0"
2023,"1",151.594708344189,14.5818945798665,8.519912826046,"0","negocios","0","1","1"
2023,"1",141.929633499899,14.1201351423525,7.83566955359063,"0","datos","1","0","1"
2023,"1",129.086608476975,16.3564207686587,8.57366735693823,"1","negocios","1","0","0"
2023,"1",143.176696517623,13.6280021016908,7.9455608079797,"0","negocios","1","1","1"
2023,"1",142.401256002206,15.0786404016509,8.41489628572038,"0","datos","0","0","0"
2023,"1",172.17824338253,18.4786355375662,8.26195025975779,"0","datos","1","1","1"
2023,"1",175.906323840691,24.7021214038929,8.26195025975779,"0","negocios","1","1","1"
2023,"1",126.030285302166,13.1588522858943,7.33601337306433,"0","ciencias de la computacion","1","0","0"
2023,"1",157.415568617799,14.4657244209496,7.88623299187855,"0","datos","1","1","1"
2023,"1",163.412729315026,23.4505158085201,11.1402869049407,"1","ciencias de la computacion","0","1","0"
2023,"1",149.376828633926,14.3101579853266,8.18318787053275,"0","datos","1","0","1"
2023,"1",176.779010315272,20.6721909453349,10.3883349990302,"1","ingenieria","0","1","0"
2023,"1",128.092500237065,14.087134393504,7.55252173113338,"0","ingenieria","0","0","0"
2023,"1",158.428642364546,21.4782339465305,10.4753277649028,"0","ciencias de la computacion","1","0","0"
2023,"1",138.433455440184,20.4595460927533,5.13675051070746,"0","negocios","1","0","1"
2023,"1",138.684123857541,13.8385100268866,7.6462294014869,"1","negocios","0","1","1"
2023,"1",119.174987193788,8.42502535583483,6.04892716413238,"1","negocios","1","1","1"
2023,"1",132.550044226439,14.8700188898869,8.01535915158155,"0","datos","0","1","0"
2023,"1",136.717531714149,13.7814131440246,7.41450686893716,"0","ciencias de la computacion","0","0","1"
2023,"1",113.760789944269,9.58385494673254,5.97111163624159,"1","negocios","0","0","1"
2023,"1",156.569785365337,18.2855478698104,9.5143496436818,"0","datos","1","1","0"
2023,"1",122.054159304636,17.578034743056,8.63622414906426,"0","ciencias de la computacion","1","0","0"
2023,"1",146.09339710792,17.2367707136769,9.14894196723799,"1","negocios","0","1","1"
2023,"1",115.072136046741,10.9404115842457,6.17611264369102,"1","negocios","1","0","1"
2023,"1",117.702919623113,14.0531075200719,8.21604692186493,"1","ingenieria","1","0","1"
2023,"1",135.209784864464,12.1878994527284,7.05497761210474,"0","datos","0","0","1"
2023,"1",151.66237787991,16.6233319790152,8.26195025975779,"0","negocios","0","1","1"
2023,"1",120.589917956502,6.99221521729679,5.67928361125394,"1","negocios","1","0","1"
2023,"1",145.052256818926,14.5093750095418,7.89815600663563,"1","datos","0","1","1"
2023,"1",185.282960856311,21.702158495653,11.1997946899546,"1","ingenieria","1","0","1"
2023,"1",144.638951340988,13.9061735990941,7.70994531545617,"1","ciencias de la computacion","1","1","1"
2023,"1",153.360595290419,18.9284389403156,9.22964623668411,"1","ingenieria","0","0","0"
2023,"1",130.089370010412,11.3385292751534,7.10211163532477,"0","negocios","0","1","1"
2023,"1",128.865536970626,16.2128666153471,8.34089346637032,"1","datos","0","0","1"
2023,"1",119.482922456902,15.0786404016509,5.27712191206279,"1","negocios","1","1","1"
2023,"1",131.823505992452,13.3815500701107,6.93853233509295,"0","ciencias de la computacion","1","1","0"
2023,"1",130.383595937233,14.8412237557381,8.16846785367245,"0","negocios","1","0","0"
2023,"1",152.41561027237,19.7054495851401,9.42048446477756,"1","negocios","1","0","1"
2023,"1",183.971379641438,49.1583979972369,8.35762776450412,"0","ingenieria","0","0","0"
2023,"1",151.141088089766,17.4286064265982,8.75547437785422,"1","negocios","0","0","1"
2023,"1",165.918028330753,16.4591329996667,9.08412939720657,"0","negocios","1","1","1"
2023,"1",156.21551179855,19.2252847047755,9.74325348767456,"0","ciencias de la computacion","0","0","0"
2023,"1",162.280734756116,22.625087862787,11.2006026726047,"0","datos","0","1","1"
2023,"1",147.498288159015,14.7926263563687,8.32050813622113,"0","datos","1","1","0"
2023,"1",149.222434507325,17.6888897376079,9.05943281560576,"1","datos","0","1","1"
2023,"1",143.484429972256,15.0786404016509,9.23767442211866,"1","negocios","1","0","1"
2023,"1",112.625300420642,12.6620781340782,7.48141522870867,"0","negocios","1","1","0"
2023,"1",138.886153832182,14.4804313199981,7.45837258019502,"1","ingenieria","1","0","1"
2023,"1",108.61492040147,9.03839981105105,6.35107169249086,"1","datos","1","0","0"
2023,"1",174.742755541884,26.7425254622728,12.6845285633864,"1","ingenieria","0","0","0"
2023,"1",132.809512753419,14.8910339104701,7.8541922376201,"0","datos","1","1","0"
2023,"1",110.21576424527,10.3211002318345,8.26195025975779,"0","negocios","0","1","0"
2023,"1",165.976889304003,18.4431779471124,9.10507843383857,"0","ingenieria","1","1","0"
2023,"1",123.511787078258,15.0786404016509,6.59853736994313,"1","ingenieria","1","1","0"
2023,"1",144.054049112924,17.3663933864985,9.00713263105316,"1","ingenieria","1","0","1"
2023,"1",133.180038155757,15.0786404016509,9.00419454441615,"1","negocios","0","0","0"
2023,"1",144.114755180473,16.3133464917272,8.42435631479359,"1","negocios","0","0","0"
2023,"1",118.739447311744,12.5525613564701,6.85083933674092,"0","ciencias de la computacion","0","1","0"
2023,"1",115.078662930083,6.45110668849935,5.72902677420529,"1","negocios","1","1","1"
2023,"1",137.930634072471,13.5460084411661,7.64345235358435,"1","datos","1","0","1"
2023,"1",136.47042448826,20.872387790292,10.1279202675813,"1","ingenieria","1","0","1"
2023,"1",155.379178987964,21.4773566331811,10.5716494626212,"0","ciencias de la computacion","0","1","1"
2023,"1",131.561981129837,19.6584181239952,9.89085293694492,"1","ingenieria","1","0","0"
2023,"1",160.727498780695,18.9091334659016,9.67120783273826,"1","negocios","1","1","1"
2023,"1",148.609840049083,15.6026719534201,8.10012507254879,"1","ciencias de la computacion","0","1","0"
2023,"1",198.678061272742,67.8274631425469,10.9108808875533,"1","ciencias de la computacion","1","0","1"
2023,"1",126.669247381612,15.0786404016509,7.0032499529403,"1","ingenieria","1","0","1"
2023,"1",145.039193787846,19.9410453003874,9.79671436306628,"0","negocios","0","1","0"
2023,"1",116.031196398133,8.31760061158061,5.84291127922601,"1","ingenieria","1","0","0"
2023,"1",174.586651787148,15.0786404016509,12.1176560931961,"0","ingenieria","1","0","0"
2023,"1",134.407862023978,11.9541326604335,8.26195025975779,"1","negocios","1","1","0"
2023,"1",126.874464783257,11.2757707652287,6.95710152031648,"1","negocios","0","1","1"
2023,"1",151.236921185536,18.3970889083646,9.33404402121488,"1","negocios","0","0","1"
2023,"1",184.436906889162,22.8955670525009,10.8476291160234,"0","ingenieria","1","0","0"
2023,"1",120.29756734596,8.73225069045183,6.41477090158255,"0","datos","0","1","0"
2023,"1",140.720750845073,19.3626399231488,9.75325107104385,"1","ciencias de la computacion","0","0","0"
2023,"1",139.340058628796,19.5445124734861,10.0010742459533,"1","ciencias de la computacion","0","0","0"
2023,"1",145.777557313621,13.6251728576659,8.22200930961304,"1","negocios","1","1","1"
2023,"1",154.264232119554,15.7634336071585,8.30433218482749,"1","negocios","1","1","1"
2023,"1",143.18233377573,19.0558441968279,9.84112850171118,"0","negocios","1","1","0"
2023,"1",108.055617105425,9.10526835025505,6.03286423845406,"0","ingenieria","0","0","0"
2023,"1",97.5595284525738,5.10537643581661,4.52048017532605,"1","negocios","0","0","1"
2024,"0",156.615885326433,15.8237891646642,8.77436009050206,"0","datos","1","0","1"
2024,"0",137.086314680064,9.12228944121765,6.6001977824429,"0","datos","1","1","1"
2024,"0",155.253571736882,16.0753005973465,8.15556218619106,"1","negocios","1","0","1"
2024,"0",135.272229005015,13.6062289229342,7.81993525538455,"0","ciencias de la computacion","0","0","1"
2024,"0",152.720589804078,18.0110330375914,9.4083626984903,"1","ingenieria","0","0","1"
2024,"0",177.993621365224,22.3067272506205,10.9212583856829,"1","datos","0","1","1"
2024,"0",115.136208803012,10.6260028315059,6.59839765285325,"1","ingenieria","1","1","1"
2024,"0",136.642032652497,11.932695839344,7.10647118713246,"1","negocios","0","0","1"
2024,"0",141.269061578257,10.5235516746951,8.26195025975779,"1","ingenieria","0","1","1"
2024,"0",182.817371362918,19.910780351757,10.0985283542167,"1","datos","0","0","1"
2024,"0",153.660525278895,17.8502699780798,9.36830679881833,"0","ingenieria","0","0","1"
2024,"0",176.748709648631,25.5656286204653,11.7320662544107,"0","ciencias de la computacion","1","1","1"
2024,"0",155.927544143817,20.1844636691259,10.3023777162306,"1","ciencias de la computacion","0","0","0"
2024,"0",155.045757014839,18.3368231504439,9.31883366665148,"0","ciencias de la computacion","1","0","0"
2024,"0",144.972813824198,15.8496849645445,8.68688802926846,"1","ciencias de la computacion","0","1","0"
2024,"0",174.422479845917,22.999567577377,8.26195025975779,"1","negocios","1","0","1"
2024,"0",154.13865000351,21.9748132538141,11.0310586190068,"0","negocios","0","1","0"
2024,"0",149.185744435001,14.6414111203628,8.15202931761722,"1","negocios","0","0","1"
2024,"0",104.719521557091,15.0786404016509,4.24939186622373,"0","ciencias de la computacion","0","0","0"
2024,"0",119.480583293455,8.08309068888624,5.64987966595772,"1","datos","1","0","1"
2024,"0",120.143778520602,9.55229893668009,6.75473259700229,"0","ciencias de la computacion","0","1","0"
2024,"0",120.130448342088,14.0286786700831,8.11471332006339,"0","datos","1","1","0"
2024,"0",144.122582574502,19.5963199684784,9.61526112033117,"0","negocios","0","1","1"
2024,"0",200.711088313008,47.4735368847796,8.95589622875548,"1","datos","0","1","1"
2024,"0",120.543266064097,7.61586023365677,5.66198726803524,"0","ingenieria","1","1","1"
2024,"0",152.554325388575,16.0738566742076,8.35703338556314,"0","negocios","0","1","0"
2024,"0",157.24853765922,18.8618387171509,9.27528393282458,"0","ingenieria","0","0","1"
2024,"0",133.3018278836,13.8702909399595,8.32310600683017,"0","datos","0","0","0"
2024,"0",130.196959144511,16.8914917691218,9.54549693340864,"1","negocios","1","0","0"
2024,"0",155.229847111559,17.6040545546422,8.65302892446018,"1","negocios","1","1","0"
2024,"0",116.259151296651,10.7446721191028,6.87204138173403,"0","negocios","1","1","0"
2024,"0",142.969444537545,14.6047439336413,8.41248092193008,"1","datos","0","0","1"
2024,"0",101.736920251929,8.90979824749293,6.21432784501121,"1","ingenieria","1","0","0"
2024,"0",161.984419616776,15.3460570001851,8.61810278212986,"1","negocios","0","0","1"
2024,"0",134.452759514217,14.650865236612,8.40255549522354,"1","negocios","1","1","0"
2024,"0",139.271768425816,14.3232463648341,8.37905731096131,"0","negocios","1","1","0"
2024,"0",177.369629602357,15.0786404016509,10.0838246108632,"0","negocios","1","1","1"
2024,"0",196.548598727304,25.7081817679203,12.4522870536579,"1","ingenieria","0","1","1"
2024,"0",138.698433948194,15.0786404016509,8.34909448429484,"0","ciencias de la computacion","1","1","0"
2024,"0",152.059273350218,16.2623618918798,8.5505308482372,"0","negocios","0","0","1"
2024,"0",167.976411792511,21.0616115897526,10.7054578107635,"0","negocios","0","0","1"
2024,"0",139.49102389652,15.0786404016509,6.35152051820327,"0","negocios","0","0","1"
2024,"0",133.295236021857,12.2953047748604,7.09081026259579,"0","ingenieria","0","1","1"
2024,"0",118.8101707372,11.8495465106488,7.15406503663021,"0","ciencias de la computacion","1","0","0"
2024,"0",142.320092746693,11.9126694910797,7.10363016751803,"0","negocios","1","0","1"
2024,"0",161.513248023974,19.0931456499417,10.2276684899581,"0","ingenieria","1","0","0"
2024,"0",126.942585450941,12.8029510537018,7.77795886788826,"1","ingenieria","0","0","0"
2024,"0",127.830069987797,8.13419638972711,6.35599333795568,"0","ciencias de la computacion","0","1","1"
2024,"0",126.13973163816,12.2862994732957,7.69409616249867,"0","ciencias de la computacion","1","1","0"
2024,"0",185.544264545902,24.1433321352278,11.2611844284537,"0","datos","0","1","1"
2024,"0",132.160882831416,18.4142188273192,9.3380011867261,"1","datos","1","0","1"
2024,"0",109.546306360455,7.23483032295729,5.1233067723445,"1","negocios","1","0","1"
2024,"0",127.440075228723,14.3826626087409,8.15040513088042,"1","negocios","0","1","0"
2024,"0",141.120881633531,13.4720499649471,7.83675365536403,"1","datos","0","1","1"
2024,"0",156.528147665905,17.6985047230007,8.26195025975779,"1","negocios","1","1","1"
2024,"0",130.533288797211,13.9753522873854,7.59928946554311,"0","negocios","0","1","0"
2024,"0",120.618850179586,9.63631553650594,6.0148744230049,"1","datos","1","1","1"
2024,"0",152.624793857216,15.0786404016509,8.70525465970985,"0","negocios","1","0","0"
2024,"0",151.101995863719,15.0786404016509,11.2972768678221,"1","ingenieria","1","0","0"
2024,"0",139.478748046408,15.0786404016509,8.78123286352023,"0","datos","0","0","1"
2024,"0",173.041590872341,20.2603454522003,10.0493520740236,"0","negocios","0","0","1"
2024,"0",152.287177640827,16.1000814415502,8.7390589552849,"1","ciencias de la computacion","0","0","1"
2024,"0",132.322363370037,11.5982589412832,7.38241699369521,"1","ciencias de la computacion","0","1","1"
2024,"0",101.177628500151,9.49405371681217,5.48872607883124,"0","negocios","1","0","1"
2024,"0",111.031480230612,5.81963697039319,5.10610198169336,"0","negocios","1","0","1"
2024,"0",157.904875088503,18.75995252522,9.31280914311522,"1","negocios","0","0","1"
2024,"0",188.593469076724,25.0834812797098,8.26195025975779,"1","ingenieria","1","0","1"
2024,"0",168.322737594732,17.1058723819324,8.61825931292127,"1","negocios","1","1","1"
2024,"0",154.318045735928,15.0786404016509,9.58474614013964,"1","negocios","0","1","1"
2024,"0",170.384772785379,15.0786404016509,11.7437947208565,"0","ingenieria","1","1","1"
2024,"0",147.219418733122,17.5689694174311,9.16680874119738,"0","negocios","0","0","1"
2024,"0",116.114435098184,13.6539163688368,7.16744562356692,"0","ingenieria","1","1","0"
2024,"0",168.36812166432,25.6363375709094,12.4745027607388,"0","negocios","0","0","0"
2024,"0",105.649621858284,7.06069598752547,5.80141730828909,"1","ingenieria","1","0","0"
2024,"0",156.833682785939,18.8550546842154,9.18352826536675,"0","ciencias de la computacion","1","0","1"
2024,"0",117.275478103763,15.0786404016509,7.33694094645134,"1","negocios","1","1","0"
2024,"0",109.126781827332,11.5701478622398,6.89050343084337,"0","ciencias de la computacion","0","0","1"
2024,"0",149.244015600799,12.4727528642479,8.07678507554643,"1","negocios","0","0","1"
2024,"0",133.209783113334,12.6347407103412,8.16043671214497,"0","negocios","0","1","1"
2024,"0",139.696520025412,13.8499655347052,8.10297255007595,"0","negocios","1","0","1"
2024,"0",147.494523075917,17.2883319542345,9.47667703140748,"0","negocios","1","0","1"
2024,"0",178.56332850458,42.5610803077893,8.0448500490497,"1","ciencias de la computacion","0","0","1"
2024,"0",124.655037168582,12.5461975565515,7.01284123123188,"1","negocios","0","0","0"
2024,"0",131.7869243596,16.8264498684348,9.39980325193773,"0","negocios","0","0","0"
2024,"0",85.0892669703588,1.78980076266847,3.5311246450285,"0","negocios","0","1","1"
2024,"0",107.431532504679,9.32333667941724,6.18116823623957,"1","ciencias de la computacion","1","1","0"
2024,"0",130.291489172218,17.0199052679097,8.26694293406842,"0","ingenieria","0","1","0"
2024,"0",138.296809594801,12.4602948844643,7.63559633849293,"1","negocios","0","1","0"
2024,"0",142.184780831897,15.0786404016509,8.26195025975779,"1","datos","0","0","1"
2024,"0",137.746939051959,12.5964378602437,8.26195025975779,"1","datos","1","1","0"
2024,"0",166.028607799589,49.7781611879777,8.69286268575824,"1","ciencias de la computacion","1","0","1"
2024,"0",164.881080236835,22.9936237426275,10.6954038228695,"0","negocios","0","1","0"
2024,"0",114.794087510866,9.9066623789212,6.14697737005888,"1","datos","0","0","0"
2024,"0",129.530355774641,10.4785801121352,6.83988087601231,"0","negocios","0","0","1"
2024,"0",129.693859628553,8.18987795004227,6.22651567078573,"0","negocios","0","1","1"
2024,"0",126.026436096687,10.1175327864912,6.37825826195513,"1","negocios","0","1","1"
2024,"0",159.03336671912,19.4811518835069,9.66525162491671,"1","negocios","1","1","1"
2024,"0",157.682101651018,18.5352831134951,10.0167863628216,"1","negocios","0","1","0"
2024,"0",139.904254956566,14.8391019874334,8.31477407346972,"1","negocios","1","1","1"
2024,"0",152.490944300206,19.5792831607346,9.43410303416853,"1","ingenieria","0","0","1"
2024,"0",129.218633900658,11.6829197496762,7.09048069622987,"0","datos","0","1","1"
2024,"0",149.125361311461,12.5670362473409,7.23722807832827,"0","negocios","0","0","0"
2024,"0",135.590490439473,10.8260067991673,6.79455118599813,"0","ciencias de la computacion","0","1","1"
2024,"0",127.566587156147,11.7667166690917,6.82891667641144,"0","negocios","1","0","1"
2024,"0",170.987641401232,19.7303440857365,9.41768523958142,"0","datos","0","1","0"
2024,"0",149.441512617307,18.9671824837409,9.60258372530643,"1","negocios","1","0","1"
2024,"0",129.319725809036,13.1679974815906,8.26195025975779,"0","negocios","1","0","1"
2024,"0",142.158475215814,15.3079787393846,8.50131432034277,"1","ingenieria","0","1","1"
2024,"0",163.664038134869,25.29744544961,11.9332993490204,"0","ciencias de la computacion","0","1","0"
2024,"0",146.496199565569,12.0231617180939,7.37113631490754,"0","negocios","1","1","1"
2024,"0",135.86384071662,17.2855966384567,8.45697499386803,"0","negocios","0","0","1"
2024,"0",158.011757169974,19.5464593294212,9.75027629224511,"0","ciencias de la computacion","0","0","1"
2024,"1",117.643439240436,16.3794423297384,8.05957244600511,"0","negocios","1","0","0"
2024,"1",134.453683420536,12.0752045302067,7.33127308101086,"1","datos","1","0","1"
2024,"1",119.535229697232,12.1797337966811,7.69899132430328,"1","negocios","1","0","0"
2024,"1",104.798628557021,9.3968550778165,6.45809102025856,"0","negocios","0","0","0"
2024,"1",137.537319000532,15.8185431691191,8.35604996360073,"0","ciencias de la computacion","1","0","0"
2024,"1",160.204222427762,21.7706237032856,10.8210354605625,"1","negocios","1","1","0"
2024,"1",113.302054050208,9.71054014457827,8.26195025975779,"1","ingenieria","1","0","1"
2024,"1",132.570236327107,11.1334138204154,7.01323538578431,"1","negocios","1","1","1"
2024,"1",133.155898022996,13.1025663157894,7.59228312303139,"1","negocios","0","1","0"
2024,"1",92.7216683365241,5.86743475333344,5.65062238947448,"0","datos","0","1","0"
2024,"1",147.359616297061,22.4746227943079,10.8771510897978,"0","ingenieria","0","1","0"
2024,"1",135.461879904609,13.7197119365544,7.59695907074374,"0","negocios","0","0","0"
2024,"1",115.643236369735,9.13797921211669,6.25976255865829,"0","negocios","1","0","1"
2024,"1",140.110854679164,15.2626918295077,8.19020178901907,"0","negocios","0","1","1"
2024,"1",162.716014520452,15.0786404016509,8.66078790632107,"0","ingenieria","1","0","0"
2024,"1",142.346934166988,19.9349888728886,9.36500810815064,"1","negocios","1","1","1"
2024,"1",148.777020877855,17.8843807586315,9.02171482565336,"1","datos","1","0","0"
2024,"1",145.773038254634,18.7737390339593,9.59781203721072,"0","negocios","1","1","1"
2024,"1",141.85722856539,14.8413728598172,7.94440867203064,"0","negocios","0","1","1"
2024,"1",108.630495600572,10.075223995953,6.52745720599382,"1","datos","1","1","0"
2024,"1",121.19504882857,8.4750109528456,8.26195025975779,"0","negocios","1","0","0"
2024,"1",123.928877840176,15.085635774965,7.7889290371356,"0","ingenieria","0","0","0"
2024,"1",151.583332892197,19.0957112827709,9.98832261269117,"0","ingenieria","0","1","0"
2024,"1",122.038948815308,16.6094288235431,9.36547093314932,"0","negocios","1","0","0"
2024,"1",143.460484650006,15.28941518207,8.11078672142061,"1","datos","0","1","0"
2024,"1",143.678576871598,19.6028846097966,10.2183553457343,"0","negocios","0","1","0"
2024,"1",166.196528863801,16.9773852524643,8.26195025975779,"1","datos","0","1","1"
2024,"1",139.617074478506,16.5525925557002,8.54855170864399,"1","ciencias de la computacion","1","1","0"
2024,"1",232.193593163037,86.7178038149237,13.256664215673,"0","ciencias de la computacion","1","0","0"
2024,"1",208.552282779445,28.8899629166546,8.26195025975779,"1","ingenieria","0","0","1"
2024,"1",140.173094196902,15.0786404016509,6.24300959804757,"0","ingenieria","0","0","1"
2024,"1",153.773960873884,16.873269503163,8.53016365095864,"0","datos","1","1","1"
2024,"1",127.93845511783,8.29804880968988,5.69441124962918,"0","negocios","1","1","1"
2024,"1",158.598442833104,16.1672891570805,9.3595151417835,"0","datos","1","1","0"
2024,"1",126.297237674381,13.1791753717096,7.85691982103809,"0","ingenieria","1","0","0"
2024,"1",196.454685314461,26.3495422831144,12.3408950336256,"0","negocios","1","0","0"
2024,"1",125.955948182975,9.85450018069307,6.1741877295969,"1","datos","0","0","1"
2024,"1",173.809812749945,21.6980589294889,10.1474755569736,"1","ingenieria","0","0","1"
2024,"1",140.538369487787,12.7416076752278,7.9493790120885,"1","negocios","1","1","1"
2024,"1",112.990168127703,9.07230123120565,6.03538066211751,"1","negocios","0","0","0"
2024,"1",129.879824377912,12.9881421509121,7.39849713731115,"1","negocios","0","0","0"
2024,"1",149.770653065305,17.4095595301793,8.26195025975779,"1","negocios","0","1","0"
2024,"1",146.566885445631,17.5127593752578,8.67112476625724,"1","datos","1","1","1"
2024,"1",146.113051831112,12.0844910759014,7.32195164780851,"1","datos","0","1","1"
2024,"1",130.377657618959,9.30898511109608,5.4110746068399,"1","ingenieria","1","0","1"
2024,"1",139.762333690119,17.1068679007665,8.87483015278315,"0","negocios","0","1","1"
2024,"1",129.287639552398,13.8895984683279,8.1752655265035,"1","datos","0","0","0"
2024,"1",147.629114893293,19.1909586235129,9.63737057882388,"0","negocios","0","1","1"
2024,"1",119.606174308421,13.954524994636,7.41232599124639,"0","negocios","1","0","1"
2024,"1",120.778172340903,11.0645326883292,6.37802176903361,"0","negocios","1","1","0"
2024,"1",153.051926935595,19.5167085509811,9.8955079732519,"0","datos","1","1","1"
2024,"1",160.641880568381,19.3561629998975,9.73760216277028,"1","ingenieria","1","1","0"
2024,"1",109.896356284851,5.49944070459583,5.2905052338064,"0","ciencias de la computacion","0","0","0"
2024,"1",146.503895265856,15.0786404016509,6.88903897660492,"1","ingenieria","1","0","1"
2024,"1",170.823409508379,23.0186409360449,10.7627406663201,"0","negocios","0","1","1"
2024,"1",145.753945102315,20.1349913177668,10.0591613723513,"0","ingenieria","0","0","0"
2024,"1",155.384628113804,23.6638803050326,10.8274682490607,"1","datos","0","0","1"
2024,"1",134.3619144775,17.764240998135,9.24167739457743,"0","datos","1","1","0"
2024,"1",171.438561037813,15.0786404016509,11.2708869542721,"1","negocios","0","0","0"
2024,"1",161.453675644401,15.8720389550656,8.58184901269636,"1","datos","1","0","1"
2024,"1",113.975104823502,5.0349146637118,4.58053648294019,"0","negocios","0","1","1"
2024,"1",166.325254789075,18.2070929842142,9.6698644008792,"0","negocios","1","1","1"
2024,"1",122.546732061989,10.9358166250772,6.62139651937233,"0","datos","1","0","0"
2024,"1",136.199589004323,12.0591080553331,7.15243532789696,"1","ingenieria","0","0","1"
2024,"1",143.463376877146,16.9960605213531,8.93756762810657,"0","negocios","0","0","1"
2024,"1",115.0875637228,9.94751671315209,6.39581193437629,"1","negocios","0","1","0"
2024,"1",158.757765384812,15.7831292799981,8.12776257760076,"1","datos","1","1","1"
2024,"1",144.416220207232,15.5394361111821,8.86522099320388,"1","ingenieria","1","1","0"
2024,"1",141.17915240001,15.0786404016509,7.94389052063227,"0","datos","1","0","1"
2024,"1",150.951412610749,20.2074896381687,10.4615568759435,"0","ciencias de la computacion","0","1","0"
2024,"1",111.088811595959,8.49629986613093,6.10654445516653,"1","ingenieria","1","1","1"
2024,"1",156.450584083764,19.969077111092,10.0335534074128,"0","negocios","0","1","1"
2024,"1",134.6205316607,8.49666586556038,6.1349964949288,"0","negocios","1","1","1"
2024,"1",142.495149814676,13.8733823856237,8.43082805647734,"0","ingenieria","1","1","1"
2024,"1",120.705772262864,9.25687855761741,6.32264660401706,"1","ciencias de la computacion","1","0","1"
2024,"1",162.103182412416,21.774701407816,10.5892783016057,"1","datos","1","1","0"
2024,"1",117.143990920456,12.3306369167287,7.2310351204535,"0","ingenieria","1","0","1"
2024,"1",98.2723777279457,4.12410918566058,4.04286129996276,"1","negocios","0","0","1"
2024,"1",107.986702692488,8.91794423310751,6.23650931471374,"0","negocios","0","0","0"
2024,"1",128.38232193523,14.6654299171066,7.7728530268274,"0","datos","0","0","0"
2024,"1",154.887460792848,18.8401740996446,9.51233458920098,"0","ingenieria","0","0","1"
2024,"1",136.593708712195,15.8084418031648,8.12730519036145,"0","negocios","0","0","0"
2024,"1",160.26026911983,19.427607171107,10.1317664794417,"1","negocios","1","1","1"
2024,"1",153.986886218917,18.3610083388302,9.78989902383008,"0","datos","0","0","0"
2024,"1",200.638192425381,69.7584202920415,10.5252117087982,"0","datos","1","1","0"
2024,"1",155.013764168322,15.0786404016509,8.65206280066791,"0","ingenieria","1","0","1"
2024,"1",144.889684159325,18.9523460008919,10.105864797351,"0","ingenieria","0","1","1"
2024,"1",174.726232656532,22.0511124901513,11.0353928972598,"0","negocios","0","1","0"
2024,"1",159.170331852469,15.0786404016509,9.84734183163723,"1","negocios","0","0","1"
2024,"1",156.2702269292,17.5284382957983,8.94777467680428,"0","datos","0","0","1"
2024,"1",134.214544316301,16.0851058776206,8.20561145172227,"1","datos","1","0","0"
2024,"1",151.020740201823,22.7564049442819,10.6497011072021,"1","datos","0","0","0"
2024,"1",131.966985351106,15.8926323455253,8.24595432841591,"1","datos","1","1","0"
2024,"1",154.565737728707,22.522018417909,11.08788348197,"0","negocios","0","1","1"
2024,"1",147.237222631431,16.6540400155445,8.96244495271045,"1","ciencias de la computacion","1","0","0"
2024,"1",129.319830417906,18.0574346947524,9.36593460615196,"1","ciencias de la computacion","1","0","0"
2024,"1",106.079218827899,15.0786404016509,4.96581487313582,"0","negocios","0","1","0"
2024,"1",154.807866784395,16.0923407869479,8.69246256502488,"1","ingenieria","0","1","1"
2024,"1",115.217304561753,15.0786404016509,7.81328091986028,"0","negocios","1","1","0"
2024,"1",142.155247731326,18.4893311404922,9.36169257289314,"0","ciencias de la computacion","0","0","1"
2024,"1",155.511694696582,18.4097650125647,8.26195025975779,"0","negocios","0","1","1"
2024,"1",107.908957575259,4.54894123291231,4.7131590862723,"0","negocios","1","0","1"
2024,"1",91.708777929848,3.67804080174161,4.56868560401182,"1","ingenieria","0","0","0"
2024,"1",122.118280032112,9.68922840885398,6.07585018371027,"1","negocios","1","0","1"
2024,"1",137.508644815884,11.7874942164258,7.30633465756556,"0","negocios","0","1","1"
2024,"1",179.431817595105,21.5646737300988,10.6587591129065,"0","ciencias de la computacion","1","1","1"
2024,"1",131.490754820469,10.2717617889543,6.43381851605408,"1","datos","0","0","1"
2024,"1",144.84720378049,22.9726196490651,10.6928704267062,"0","negocios","0","0","0"
2024,"1",106.169966112066,10.3941980651228,6.51168751576666,"0","ingenieria","1","1","1"
2024,"1",112.123198032667,6.24459868242694,5.51548615227895,"0","negocios","1","0","1"
2024,"1",147.087278911147,17.699025820385,8.26195025975779,"0","ingenieria","1","1","1"
2024,"1",133.746965190859,11.5429002953776,7.05221747367699,"1","ciencias de la computacion","0","0","1"
2024,"1",137.01151685917,10.5125244399749,6.52939361599419,"0","datos","0","1","1"
2024,"1",149.401813449181,18.8985465105492,9.14863609072984,"1","negocios","0","1","1"
